"party_id","party_size","is_callahead","section_preferences","table_status_created","table_status_seated","table_status_done"
3629,7,FALSE,"{0}",1472860738027,1472860853205,1472866937928
3630,2,FALSE,"{0}",1472863160723,,1472863711472
3631,3,FALSE,"{3}",1472863142967,1472863210943,1473037492968
3632,2,FALSE,"{0}",1472863205332,1472863750411,1473026368870
3633,2,FALSE,"{0}",1472861885282,1472862231436,1472866646229
3635,2,FALSE,"{0}",1472863286769,1472863400327,1472939759595
3636,2,FALSE,"{0}",1472857881828,1472857881828,1472938256510
3637,3,FALSE,"{0}",1472863241189,1472863346671,1473096092803
3638,4,FALSE,"{0}",1472861690557,1472861795812,1473279206046
3639,4,FALSE,"{0}",1472861847753,1472861861519,1472866720508
3640,,FALSE,"{0}",1472857824730,1472857824730,1472857830532
3641,2,FALSE,"{0}",1472863515924,,1472864029038
3642,2,FALSE,"{0}",1472858768246,1472858768246,1472859091207
3643,6,FALSE,"{0}",1472864545509,1472864643722,1473036590194
3644,2,FALSE,"{0}",1472863722590,,1472864558772
3645,4,FALSE,"{3}",1472863298753,1472863470387,1472928530403
3646,5,FALSE,"{0}",1472859562454,1472859562454,1472938280211
3647,2,FALSE,"{0}",1472863738603,,1472864569580
3648,3,FALSE,"{0}",1472862213781,1472862261648,1472865665208
3649,3,FALSE,"{0}",1472862410278,,1472862744727
3650,2,FALSE,"{0}",1472862968583,1472862985858,1473279201378
3651,4,FALSE,"{0}",1472862485705,1472862601307,1472863033269
3652,,FALSE,"{0}",1472858113878,1472858113878,1472859834479
3653,3,FALSE,"{0}",1472864282642,1472864412251,1473026033048
3654,2,FALSE,"{0}",1472861892303,1472862159647,1473279129788
3655,,FALSE,"{0}",1472858117299,1472858117299,1472860756512
3656,,FALSE,"{0}",1472858141214,1472858141214,1472860248831
3657,,FALSE,"{0}",1472858147498,1472858147498,1472915502778
3658,5,FALSE,"{0}",1472859870983,1472859870983,1472938271111
3659,5,FALSE,"{0}",1472862454315,,1472862872971
3660,3,FALSE,"{0}",1472862651606,,1472862995735
3661,3,FALSE,"{0}",1472863033278,1472863033278,1473279135363
3663,,FALSE,"{0}",1472858297541,1472858297542,1472941082828
3664,,FALSE,"{0}",1472858369574,1472858369575,1472865695160
3665,3,FALSE,"{3}",1472864266864,1472864647576,1473009216668
3666,2,FALSE,"{0}",1472861906236,1472862100245,1472865462544
3667,7,FALSE,"{0}",1472864059264,1472864195465,1473024180334
3670,,FALSE,"{0}",1472858547456,1472858547457,1472915483993
3672,3,FALSE,"{0}",1472864886014,,1472865436123
3678,2,FALSE,"{0}",1472862509553,1472862712723,1473279197161
3679,8,FALSE,"{0}",1472862904810,,1472863224425
3680,5,FALSE,"{0}",1472860168260,1472860168260,1472938286810
3682,2,FALSE,"{3}",1472864591169,1472864986202,1473018589384
3683,,FALSE,"{0}",1472858952295,1472858952295,1472860884767
3684,,FALSE,"{0}",1472858954171,1472858954171,1472862272262
3685,,FALSE,"{0}",1472858956829,1472858956829,1472915461364
3686,,FALSE,"{0}",1472858957387,1472858957387,1472864952543
3687,,FALSE,"{0}",1472858958844,1472858958844,1472944528099
3688,,FALSE,"{0}",1472858963458,1472858963458,1472862381168
3689,2,FALSE,"{0}",1472864200052,,1472864852352
3692,2,FALSE,"{0}",1472862791671,,1472863157506
3693,10,FALSE,"{0}",1472863486483,1472863570811,1473279202892
3694,5,FALSE,"{0}",1472864911158,,1472866416106
3697,3,FALSE,"{0}",1472864926201,,1472865538215
3701,3,FALSE,"{9}",1472860832862,,1472861162263
3702,2,FALSE,"{0}",1472863148085,1472863282415,1473279163806
3704,4,FALSE,"{0}",1472865172335,1472865286553,1472866426206
3706,,FALSE,"{0}",1472859586127,1472859586127,1472941205084
3708,,FALSE,"{0}",1472859590978,1472859590978,1472863237192
3710,,FALSE,"{0}",1472859629513,1472859629513,1472859859278
3711,,FALSE,"{0}",1472859632464,1472859632464,1472941218532
3712,,FALSE,"{0}",1472859634897,1472859634897,1472941222551
3713,,FALSE,"{0}",1472859639013,1472859639013,1472941220390
3714,,FALSE,"{0}",1472859641464,1472859641464,1472941226166
3715,,FALSE,"{0}",1472859644615,1472859644615,1472859869865
3716,2,FALSE,"{0}",1472864346502,,1472865087073
3719,5,FALSE,"{0}",1472863578849,1472863603613,1473279122772
3720,,FALSE,"{0}",1472859862848,1472859862848,1472941224385
3721,2,FALSE,"{3}",1472864966913,1472865043494,1473021464282
3724,2,FALSE,"{0}",1472865155135,1472865349564,1473279166858
3725,,FALSE,"{0}",1472859965684,1472859965684,1472863227676
3729,2,FALSE,"{0}",1472863753216,1472864181863,1473279157458
3731,,FALSE,"{0}",1472860115043,1472860115043,1472864123180
3733,4,FALSE,"{0}",1472865195851,1472865338437,1472865776693
3734,2,FALSE,"{0}",1472864866798,,1472865542299
3735,,FALSE,"{0}",1472860261540,1472860261540,1472860416376
3736,,FALSE,"{0}",1472860262682,1472860262682,1472915487969
3738,,FALSE,"{0}",1472860310824,1472860310824,1472944244828
3739,,FALSE,"{0}",1472860316676,1472860316676,1472862997634
3740,,FALSE,"{0}",1472860318174,1472860318174,1472862995816
3741,4,FALSE,"{0}",1472863108741,1472863108741,1473279208965
3742,,FALSE,"{0}",1472860323156,1472860323157,1472861267593
3743,4,FALSE,"{0}",1472861593273,1472861600511,1472938293394
3744,,FALSE,"{0}",1472860324827,1472860324827,1472861269007
3745,,FALSE,"{0}",1472860331274,1472860331274,1472861253939
3746,3,FALSE,"{0}",1472863393037,1472863393038,1473279219413
3747,,FALSE,"{0}",1472860409346,1472860409346,1472864317390
3748,,FALSE,"{0}",1472860425873,1472860425873,1472863574769
3751,,FALSE,"{0}",1472860565925,1472860565925,1472863240811
3752,4,FALSE,"{9}",1472861905606,,1472861914796
3756,5,FALSE,"{0}",1472865304066,1472865426807,1472934115319
3757,,FALSE,"{0}",1472860905537,1472860905537,1472866137573
3758,3,FALSE,"{0}",1472863797885,1472863947919,1473279221013
3759,2,FALSE,"{0}",1472865107220,,1472865146992
3761,3,FALSE,"{0}",1472865351262,1472865771735,1472942561558
3762,2,FALSE,"{0}",1472863763368,1472864068214,1473279160524
3764,2,FALSE,"{0}",1472863768949,1472864111906,1473279159048
3766,2,FALSE,"{0}",1472867358309,1472867478134,1473009722569
3767,,FALSE,"{0}",1472861112160,1472861112160,1472861692198
3768,2,FALSE,"{0}",1472863774618,1472864041668,1473279162093
3769,4,FALSE,"{0}",1472863810555,,1472864165954
3770,,FALSE,"{0}",1472861221774,1472861221774,1472941215584
3771,,FALSE,"{0}",1472861225242,1472861225242,1472941228900
3772,,FALSE,"{0}",1472861243126,1472861243126,1472865932318
3773,,FALSE,"{0}",1472861261910,1472861261910,1472865316215
3774,2,FALSE,"{13}",1472866159408,1472866159408,1473279199893
3779,2,FALSE,"{0}",1472864264753,1472864288792,1473279148172
3780,,FALSE,"{0}",1472861712521,1472861712521,1472862993932
3781,,FALSE,"{0}",1472861714168,1472861714169,1472862991970
3782,,FALSE,"{0}",1472861726283,1472861726283,1472864965744
3784,5,FALSE,"{0}",1472863858807,1472863914703,1473279134039
3785,,FALSE,"{0}",1472861835948,1472861835948,1472915476372
3786,6,FALSE,"{0}",1472865161923,1472866260234,1473279207410
3787,,FALSE,"{0}",1472861938797,1472861938797,1472865123264
3790,2,FALSE,"{0}",1472864618242,1472864674019,1473279150308
3791,4,FALSE,"{0}",1472865456312,1472865776712,1472867513366
3792,,FALSE,"{0}",1472862162206,1472862162207,1472865320199
3793,,FALSE,"{0}",1472862162493,1472862162493,1472941115843
3795,5,FALSE,"{0}",1472866273271,,1472866646930
3796,3,FALSE,"{0}",1472863879076,,1472864220423
3798,2,FALSE,"{0}",1472865165560,1472865248429,1473010427769
3799,,FALSE,"{0}",1472862273480,1472862273480,1472863398820
3800,4,FALSE,"{0}",1472864220430,1472866121885,1473279171861
3802,,FALSE,"{0}",1472862425798,1472862425798,1472941209718
3803,,FALSE,"{0}",1472862429185,1472862429185,1472862988302
3804,2,FALSE,"{0}",1472865241646,1472867177669,1473279672281
3806,2,FALSE,"{0}",1472865351995,1472865462567,1473279128239
3809,,FALSE,"{0}",1472862719015,1472862719015,1472941140511
3810,,FALSE,"{0}",1472862726881,1472862726881,1472915469799
3812,9,FALSE,"{0}",1472867189172,,1472867544097
3813,10,FALSE,"{3}",1472866040239,1472866585680,1472947876721
3814,3,FALSE,"{0}",1472865390312,1472865468263,1473279187559
3815,2,FALSE,"{0}",1472865542487,1472865936092,1473279140690
3816,,FALSE,"{0}",1472862970714,1472862970714,1472941094979
3817,,FALSE,"{0}",1472863075284,1472863075284,1472941211615
3819,3,FALSE,"{0}",1472867024889,1472867099350,1473279204346
3821,,FALSE,"{0}",1472863188634,1472863188634,1472941133127
3822,,FALSE,"{0}",1472863209519,1472863209519,1472866163091
3823,,FALSE,"{0}",1472863211448,1472863211449,1472866165338
3824,,FALSE,"{0}",1472863400203,1472863400203,1472915495106
3825,2,FALSE,"{0}",1472865323080,,1472865398198
3826,2,FALSE,"{0}",1472865566603,1472865665222,1473279137103
3827,2,FALSE,"{0}",1472865640740,1472865678868,1473279165390
3832,2,FALSE,"{0}",1472865954441,1472866012255,1473279151840
3833,5,FALSE,"{0}",1472865472028,,1472866395239
3835,,FALSE,"{0}",1472863827583,1472863827583,1472941192802
3837,,FALSE,"{0}",1472863935387,1472863935387,1472941195168
3838,2,FALSE,"{0}",1472866417868,1472866720531,1473279146389
3841,2,FALSE,"{0}",1472866470118,1472866583467,1473279225510
3844,,FALSE,"{0}",1472864241343,1472864241343,1472941182214
3845,2,FALSE,"{0}",1472867587048,,1472867776573
3847,2,FALSE,"{0}",1472867377698,1472867513392,1473019938593
3849,4,FALSE,"{0}",1472866320169,1472866391205,1473279188955
3850,5,FALSE,"{0}",1472866576575,1472866661961,1473006601581
3851,,FALSE,"{0}",1472864655263,1472864655263,1472865068349
3852,4,FALSE,"{0}",1472865641922,,1472866413598
3853,,FALSE,"{0}",1472864674952,1472864674952,1472915475109
3854,,FALSE,"{0}",1472864676863,1472864676864,1472915479800
3855,,FALSE,"{0}",1472864682163,1472864682164,1472941118946
3856,3,FALSE,"{0}",1472865708517,1472866426218,1472946117782
3857,3,FALSE,"{0}",1472866437424,1472866512643,1473279210711
3861,3,FALSE,"{0}",1472866699855,1472866759710,1473279213614
3863,,FALSE,"{0}",1472865044731,1472865044731,1472944748612
3864,2,FALSE,"{0}",1472866602547,1472866646239,1473279132590
3865,2,FALSE,"{0}",1472865891127,1472866009770,1473009800134
3866,2,FALSE,"{0}",1472865915164,1472866328757,1472939759576
3867,4,FALSE,"{0}",1472866857470,1472866937941,1473279124261
3868,2,FALSE,"{0}",1472866842530,1472866893093,1473279224079
3870,,FALSE,"{0}",1472865327135,1472865327136,1472866158588
3871,,FALSE,"{0}",1472865328350,1472865328350,1472941197637
3872,,FALSE,"{0}",1472865329465,1472865329465,1472941201585
3873,2,FALSE,"{0}",1472865947281,1472866434951,1472939374251
3874,3,FALSE,"{0}",1472865855589,,1472867124502
3875,2,FALSE,"{0}",1472867037500,1472867134902,1473279168459
3878,,FALSE,"{0}",1472865678122,1472865678122,1472944106457
3879,,FALSE,"{0}",1472865682839,1472865682839,1472941162229
3881,,FALSE,"{0}",1472865707576,1472865707576,1472944251197
3882,,FALSE,"{0}",1472865832117,1472865832117,1472941169279
3883,4,FALSE,"{0}",1472866090875,1472866142789,1472867478111
3884,,FALSE,"{0}",1472865938842,1472865938843,1472941113860
3885,,FALSE,"{0}",1472866102622,1472866102622,1472941163929
3886,,FALSE,"{0}",1472866104487,1472866104487,1472941084825
3887,,FALSE,"{0}",1472866144057,1472866144057,1472866151005
3888,4,FALSE,"{0}",1472867148192,1472867250225,1472867742345
3889,9,FALSE,"{0}",1472868613598,1472868805971,1472941841800
3890,2,FALSE,"{0}",1472867056124,1472867230348,1473279658245
3891,,FALSE,"{0}",1472866355669,1472866355669,1472941143597
3892,2,FALSE,"{13}",1472867276234,1472867491219,1473279673631
3893,,FALSE,"{0}",1472866426143,1472866426143,1472915501445
3894,15,FALSE,"{0}",1472866834858,1472867136905,1472948670893
3896,2,FALSE,"{0}",1472867370433,1472867370433,1473279662779
3898,2,FALSE,"{0}",1472867476288,,1472867561865
3899,4,FALSE,"{0}",1472867614019,1472868485804,1472868504014
3900,2,FALSE,"{0}",1472867667407,1472867825571,1472868571143
3901,2,FALSE,"{0}",1472868632697,1472868632697,1473279656528
3902,4,FALSE,"{0}",1472867755648,1472867832466,1473279669781
3903,3,FALSE,"{0}",1472867977924,1472869192366,1473279668513
3904,4,FALSE,"{0}",1472868244309,1472868368948,1473279664097
3905,2,FALSE,"{0}",1472868571150,1472868571151,1473279659696
3907,3,FALSE,"{0}",1472869204640,1472869267209,1473279661280
3908,2,FALSE,"{0}",1472908409128,1472908409128,1472908417283
3917,9,FALSE,"{3}",1472925082811,1472925082817,1472944098988
3918,7,FALSE,"{3}",1472925658134,,1472925723747
3919,3,FALSE,"{3}",1472924750397,1472924750397,1472937684628
3920,4,FALSE,"{2}",1472923306850,1472923306851,1472926906508
3921,2,FALSE,"{2}",1472926695811,1472926714001,1472948588127
3926,4,FALSE,"{3}",1472923627907,,1472923827485
3927,2,FALSE,"{0}",1472926444744,,1472926724182
3929,3,FALSE,"{0}",1472927588242,1472927620631,1472941386807
3930,4,FALSE,"{3}",1472925808939,1472925919165,1472949913187
3931,2,FALSE,"{3}",1472925400822,1472926906527,1472938441525
3932,4,FALSE,"{0}",1472925248245,,1472925773827
3933,5,FALSE,"{3}",1472925848846,,1472927055390
3934,2,FALSE,"{2}",1472925773831,1472927166261,1472943610337
3935,2,FALSE,"{3}",1472926410426,1472926946559,1472950286383
3936,2,FALSE,"{3}",1472926798344,1472927172664,1472937058624
3938,5,FALSE,"{3}",1472926771255,1472927021648,1472937058633
3939,5,FALSE,"{0}",1472926217467,1472926364313,1472938329091
3940,4,FALSE,"{0}",1472926195670,,1472927193056
3942,6,FALSE,"{0}",1472926373525,,1472927349599
3943,3,FALSE,"{0}",1472926381218,1472926900389,1472954124519
3944,2,FALSE,"{3}",1472927055394,,1472927475340
3945,4,FALSE,"{3}",1472928051557,1472928076444,1472937159218
3946,3,FALSE,"{3}",1472928530416,1472928530416,1472940303424
3947,5,FALSE,"{3}",1472927379442,,1472933942630
3948,3,FALSE,"{3}",1472927111128,1472927343847,1472935334615
3949,4,FALSE,"{0,3}",1472928658028,1472928907112,1472940839669
3954,3,FALSE,"{2}",1472934115331,1472934115331,1472944165740
3956,4,FALSE,"{3}",1472933814802,,1472934158451
3957,8,FALSE,"{3}",1472936989654,1472937058651,1473173991040
3960,7,FALSE,"{0}",1472937159231,1472937159232,1472942522552
3961,4,FALSE,"{2}",1472934929776,,1472935459210
3962,4,FALSE,"{3}",1472937108065,1472937108065,1472942041602
3965,4,FALSE,"{3}",1472935554884,1472935554884,1472945744224
3966,2,FALSE,"{0}",1472937250629,1472937753582,1472940386807
3967,6,FALSE,"{0}",1472938007314,1472938441549,1473173941695
3969,4,FALSE,"{3}",1472937218212,1472937684654,1473174003488
3970,4,FALSE,"{3}",1472935334630,1472935334630,1472940281605
3971,15,FALSE,"{3}",1472941031638,,1472942296324
3972,8,FALSE,"{3}",1472936577129,1472936779226,1473173983284
3973,5,FALSE,"{0}",1472937422682,1472937711703,1472941551059
3974,3,FALSE,"{0}",1472937437230,1472937743753,1472942342375
3977,5,FALSE,"{3}",1472937733389,1472938197235,1472938335502
3978,9,FALSE,"{3}",1472939633871,1472939759628,1472945135407
3979,2,FALSE,"{3}",1472938653131,1472938844745,1472941485227
3980,4,FALSE,"{0}",1472937506229,,1472938083731
3981,3,FALSE,"{0}",1472938563871,1472939343726,1472947963305
3982,2,FALSE,"{0}",1472938953373,,1472939248929
3983,6,FALSE,"{3}",1472938400535,1472938541845,1472944298667
3984,7,FALSE,"{3}",1472940159522,1472940281636,1472944291723
3985,6,FALSE,"{0}",1472938121366,1472938320979,1472941595692
3986,6,FALSE,"{3}",1472940968316,1472941652520,1472945891178
3987,5,FALSE,"{0}",1472938167715,1472938329134,1472946234456
3988,13,FALSE,"{3}",1472949913196,1472949913204,1472951983620
3989,2,FALSE,"{3}",1472939834016,1472940303449,1472948156950
3990,4,FALSE,"{0}",1472940672330,1472941101270,1472943518258
3991,2,FALSE,"{3}",1472937791712,1472938335531,1472942864305
3992,2,FALSE,"{3}",1472938480301,1472939374270,1472939759605
3993,2,FALSE,"{3}",1472941308974,,1472941613347
3994,4,FALSE,"{0}",1472939369831,,1472939684090
3995,2,FALSE,"{3}",1472941336036,1472941819327,1472947260240
3996,2,FALSE,"{3}",1472941355114,1472941485239,1472942628314
3997,5,FALSE,"{0}",1472939414343,1472940663223,1472941718286
3998,4,FALSE,"{0}",1472940422326,1472940631992,1473173966791
3999,3,FALSE,"{3}",1472941373336,1472941551082,1472946025823
4000,5,FALSE,"{3}",1472940877219,1472941386833,1473173933445
4001,3,FALSE,"{3}",1472940343458,1472940839681,1472949894218
4002,7,FALSE,"{0}",1472939674808,1472940386852,1472948474846
4003,4,FALSE,"{0}",1472940358519,1472940688561,1473173950681
4004,7,FALSE,"{3}",1472942296328,1472942522573,1472951677452
4005,3,FALSE,"{3}",1472941613353,1472942342385,1472951686860
4006,4,FALSE,"{3}",1472942418614,1472942864318,1472946380189
4007,4,FALSE,"{0}",1472939769445,,1472940408658
4008,2,FALSE,"{0}",1472939340131,1472939468253,1472943610323
4009,3,FALSE,"{0}",1472941680824,1472941891426,1472950224926
4011,4,FALSE,"{2}",1472949481852,1472949894240,1472952803611
4013,8,FALSE,"{0}",1472944047158,1472944291745,1472948567828
4014,4,FALSE,"{0}",1472948143161,1472948453257,1473173988578
4015,4,FALSE,"{0}",1472940700951,,1472941428841
4016,2,FALSE,"{3}",1472943167744,1472943344374,1472944298657
4017,2,FALSE,"{2}",1472942036944,1472942041613,1472946039410
4018,3,FALSE,"{0}",1472941439281,,1472942368143
4019,3,FALSE,"{0}",1472941699879,1472941873573,1472948474821
4020,2,FALSE,"{3}",1472944603805,1472945124403,1473106430615
4021,4,FALSE,"{2}",1472941061543,1472942373668,1472951818156
4022,2,FALSE,"{0}",1472939954014,1472940305554,1472945567149
4023,2,FALSE,"{3}",1472943178985,,1472943642605
4024,3,FALSE,"{3}",1472942560594,1472942628336,1472945124392
4025,9,FALSE,"{3}",1472944594975,1472945135431,1472949344321
4026,5,FALSE,"{3}",1472945826615,1472946025835,1472950286396
4027,3,FALSE,"{0}",1472942480650,1472942561570,1472942571937
4030,8,FALSE,"{3}",1472944409030,1472945744240,1472949913169
4031,2,FALSE,"{3}",1472943659427,1472944069277,1472951049929
4033,2,FALSE,"{0}",1472941469425,1472941718315,1473173972201
4034,4,FALSE,"{0}",1472945987644,1472946066358,1473173957624
4035,2,FALSE,"{3}",1472944004311,1472944099001,1472951985758
4036,4,FALSE,"{3}",1472943117841,1472944298679,1472947269338
4037,3,FALSE,"{0}",1472945315899,1472945891188,1472952005175
4039,4,FALSE,"{0}",1472941485791,1472941595726,1472945489712
4040,3,FALSE,"{3}",1472944774170,,1472945310612
4041,2,FALSE,"{0}",1472941504746,1472941841827,1472948502317
4042,5,FALSE,"{0}",1472942909805,1472943518269,1472945269976
4043,2,FALSE,"{3}",1472946260883,,1472947051835
4044,4,FALSE,"{0}",1472943559570,1472943610376,1472951428453
4048,3,FALSE,"{0}",1472944328493,1472945269987,1473097990591
4049,2,FALSE,"{0}",1472945404373,1472946039423,1473173964445
4050,,FALSE,"{0}",1472941097346,1472941097346,1472944098710
4051,,FALSE,"{0}",1472941099862,1472941099863,1472967940106
4052,4,FALSE,"{0}",1472943934717,,1472944617559
4053,3,FALSE,"{0}",1472945768276,1472946117803,1473173934659
4054,,FALSE,"{0}",1472941155267,1472941155267,1472945790455
4055,,FALSE,"{0}",1472941218221,1472941218221,1472944076660
4056,2,FALSE,"{0}",1472944643129,,1472946061622
4057,,FALSE,"{0}",1472941372114,1472941372114,1472947298321
4058,5,FALSE,"{0}",1472945354725,,1472945969086
4059,,FALSE,"{0}",1472941451203,1472941451203,1472944416011
4060,,FALSE,"{0}",1472941537842,1472941537842,1472945472616
4061,2,FALSE,"{0}",1472944653510,1472945021380,1473173969673
4062,6,FALSE,"{0}",1472945439513,1472945489734,1472950294970
4063,,FALSE,"{0}",1472941594441,1472941594441,1472945179380
4064,,FALSE,"{0}",1472941597190,1472941597190,1472947716154
4065,4,FALSE,"{0}",1472948548191,1472948670928,1473173962066
4066,2,FALSE,"{0}",1472946075870,1472946234475,1472948853258
4067,,FALSE,"{0}",1472941676564,1472941676564,1472945763752
4070,6,FALSE,"{0}",1472945472738,1472945567181,1472949383723
4071,2,FALSE,"{0}",1472944677511,,1472946150461
4072,2,FALSE,"{0}",1472945532885,,1472946106839
4075,3,FALSE,"{2}",1472946616456,,1472946718409
4076,2,FALSE,"{0}",1472945521353,1472946229805,1472946234413
4077,,FALSE,"{0}",1472942304861,1472942304861,1472968001109
